ca_finance1_cocode|ca_company_name|ca_finance1_year|ca_ann_rep_months|ca_fs_format|ca_sale_of_goods
109786|JINDAL EXPORTS & IMPORTS PVT. LTD.|20210331|12|IGAAP|NA
109786|JINDAL EXPORTS & IMPORTS PVT. LTD.|20220331|12|IGAAP|NA
109786|JINDAL EXPORTS & IMPORTS PVT. LTD.|20230331|12|IGAAP|NA
109804|JINDAL INDUSTRIES PVT. LTD.|20230331|12|IGAAP|26546.8000
109829|CONSOLIDATED FINVEST & HOLDINGS LTD.|20170331|12|IGAAP|NA
109829|CONSOLIDATED FINVEST & HOLDINGS LTD.|20180331|12|IGAAP|NA
109829|CONSOLIDATED FINVEST & HOLDINGS LTD.|20190331|12|FS_INDAS|NA
109829|CONSOLIDATED FINVEST & HOLDINGS LTD.|20200331|12|FS_INDAS|NA
109829|CONSOLIDATED FINVEST & HOLDINGS LTD.|20210331|12|FS_INDAS|NA
109831|JINDAL PIPES LTD.|20170331|12|IGAAP|11233.7000
109831|JINDAL PIPES LTD.|20180331|12|INDAS|6509.9000
109831|JINDAL PIPES LTD.|20190331|12|INDAS|7575.4000
109831|JINDAL PIPES LTD.|20200331|12|INDAS|6274.6000
109831|JINDAL PIPES LTD.|20210331|12|INDAS|6133.4000
109831|JINDAL PIPES LTD.|20220331|12|INDAS|8263.2000
109832|JINDAL POLY FILMS LTD.|20170331|12|INDAS|72828.5000
109832|JINDAL POLY FILMS LTD.|20180331|12|INDAS|64873.5000
109832|JINDAL POLY FILMS LTD.|20190331|12|INDAS|38454.8000
109832|JINDAL POLY FILMS LTD.|20200331|12|INDAS|37619.1000
109832|JINDAL POLY FILMS LTD.|20210331|12|INDAS|43480.5000
109832|JINDAL POLY FILMS LTD.|20220331|12|INDAS|58612.6000
109832|JINDAL POLY FILMS LTD.|20230331|12|INDAS|46327.4000
109836|JINDAL POWER LTD.|20170331|12|INDAS|NA
109836|JINDAL POWER LTD.|20180331|12|INDAS|NA
109836|JINDAL POWER LTD.|20190331|12|INDAS|NA
109836|JINDAL POWER LTD.|20200331|12|INDAS|NA
109836|JINDAL POWER LTD.|20210331|12|INDAS|NA
109836|JINDAL POWER LTD.|20220331|12|INDAS|NA
109856|JINDAL STEEL & POWER LTD.|20170331|12|INDAS|152986.1000
109856|JINDAL STEEL & POWER LTD.|20180331|12|INDAS|227696.1000
109856|JINDAL STEEL & POWER LTD.|20190331|12|INDAS|345533.4000
109856|JINDAL STEEL & POWER LTD.|20200331|12|INDAS|262598.5000
109856|JINDAL STEEL & POWER LTD.|20210331|12|INDAS|333885.7000
109856|JINDAL STEEL & POWER LTD.|20220331|12|INDAS|506408.4000
109856|JINDAL STEEL & POWER LTD.|20230331|12|INDAS|521177.6000
109859|NALWA SONS INVSTS. LTD.|20170331|12|IGAAP|NA
109859|NALWA SONS INVSTS. LTD.|20180331|12|IGAAP|NA
109859|NALWA SONS INVSTS. LTD.|20190331|12|FS_INDAS|NA
109859|NALWA SONS INVSTS. LTD.|20200331|12|FS_INDAS|NA
109859|NALWA SONS INVSTS. LTD.|20210331|12|FS_INDAS|NA
109859|NALWA SONS INVSTS. LTD.|20220331|12|FS_INDAS|NA
109859|NALWA SONS INVSTS. LTD.|20230331|12|FS_INDAS|NA
109868|J S W ENERGY LTD.|20170331|12|INDAS|NA
109868|J S W ENERGY LTD.|20180331|12|INDAS|NA
109868|J S W ENERGY LTD.|20190331|12|INDAS|NA
109868|J S W ENERGY LTD.|20200331|12|INDAS|NA
109868|J S W ENERGY LTD.|20210331|12|INDAS|NA
109868|J S W ENERGY LTD.|20220331|12|INDAS|563.3000
109868|J S W ENERGY LTD.|20230331|12|INDAS|112.7000
109874|J S W STEEL LTD.|20170331|12|INDAS|595600.0000
109874|J S W STEEL LTD.|20180331|12|INDAS|709200.0000
109874|J S W STEEL LTD.|20190331|12|INDAS|824990.0000
109874|J S W STEEL LTD.|20200331|12|INDAS|711160.0000
109874|J S W STEEL LTD.|20210331|12|INDAS|780590.0000
109874|J S W STEEL LTD.|20220331|12|INDAS|1438290.0000
109874|J S W STEEL LTD.|20230331|12|INDAS|1636460.0000
109878|JINDAL WORLDWIDE LTD.|20170331|12|INDAS|11295.4000
109878|JINDAL WORLDWIDE LTD.|20180331|12|INDAS|16185.3000
109878|JINDAL WORLDWIDE LTD.|20190331|12|INDAS|21939.5000
109878|JINDAL WORLDWIDE LTD.|20200331|12|INDAS|21902.2000
109878|JINDAL WORLDWIDE LTD.|20210331|12|INDAS|16831.7000
109878|JINDAL WORLDWIDE LTD.|20220331|12|INDAS|24632.2000
109878|JINDAL WORLDWIDE LTD.|20230331|12|INDAS|19461.1000
109976|JITEN AGRO LAND & FARM PVT. LTD.|20190331|12|IGAAP|1.1000
109976|JITEN AGRO LAND & FARM PVT. LTD.|20200331|12|IGAAP|1.4000
109976|JITEN AGRO LAND & FARM PVT. LTD.|20210331|12|IGAAP|1.8000
110175|JODHANA MEDICAL & RESEARCH CENTRE LTD.|20170331|12|IGAAP|NA
110175|JODHANA MEDICAL & RESEARCH CENTRE LTD.|20180331|12|IGAAP|NA
110175|JODHANA MEDICAL & RESEARCH CENTRE LTD.|20190331|12|IGAAP|NA
110175|JODHANA MEDICAL & RESEARCH CENTRE LTD.|20200331|12|IGAAP|NA
110175|JODHANA MEDICAL & RESEARCH CENTRE LTD.|20210331|12|IGAAP|NA
110207|JOG ENGINEERING LTD.|20170331|12|IGAAP|NA
110207|JOG ENGINEERING LTD.|20180331|12|IGAAP|NA
110293|JOHN DEERE INDIA PVT. LTD.|20170331|12|INDAS|45306.2000
110293|JOHN DEERE INDIA PVT. LTD.|20180331|12|INDAS|58765.1000
110293|JOHN DEERE INDIA PVT. LTD.|20190331|12|INDAS|74480.3000
110293|JOHN DEERE INDIA PVT. LTD.|20200331|12|INDAS|49902.2000
110293|JOHN DEERE INDIA PVT. LTD.|20210331|12|INDAS|64125.0000
110293|JOHN DEERE INDIA PVT. LTD.|20220331|12|INDAS|62021.7000
110293|JOHN DEERE INDIA PVT. LTD.|20230331|12|INDAS|77353.3000
110296|JOHN ENERGY LTD.|20170331|12|INDAS|NA
110296|JOHN ENERGY LTD.|20180331|12|INDAS|78.6000
110296|JOHN ENERGY LTD.|20190331|12|INDAS|40.4000
110296|JOHN ENERGY LTD.|20200331|12|INDAS|NA
110296|JOHN ENERGY LTD.|20210331|12|INDAS|NA
110296|JOHN ENERGY LTD.|20220331|12|INDAS|NA
110296|JOHN ENERGY LTD.|20230331|12|INDAS|NA
110344|JOHNSON & JOHNSON PVT. LTD.|20170331|12|INDAS|56305.4000
110357|JOHNSON LIFTS PVT. LTD.|20180331|12|INDAS|13832.6000
110357|JOHNSON LIFTS PVT. LTD.|20190331|12|INDAS|12406.6000
110357|JOHNSON LIFTS PVT. LTD.|20200331|12|INDAS|12658.0000
110357|JOHNSON LIFTS PVT. LTD.|20210331|12|INDAS|10593.8000
110357|JOHNSON LIFTS PVT. LTD.|20220331|12|INDAS|14296.5000
110383|JOINDRE CAPITAL SERVICES LTD.|20170331|12|IGAAP|NA
110383|JOINDRE CAPITAL SERVICES LTD.|20180331|12|IGAAP|NA
110383|JOINDRE CAPITAL SERVICES LTD.|20190331|12|FS_INDAS|NA
110383|JOINDRE CAPITAL SERVICES LTD.|20200331|12|FS_INDAS|NA
110383|JOINDRE CAPITAL SERVICES LTD.|20210331|12|FS_INDAS|NA
110383|JOINDRE CAPITAL SERVICES LTD.|20220331|12|FS_INDAS|NA
110383|JOINDRE CAPITAL SERVICES LTD.|20230331|12|FS_INDAS|NA
110466|SHRI VASUPRADA PLANTATIONS LTD.|20170331|12|INDAS|937.5000
110466|SHRI VASUPRADA PLANTATIONS LTD.|20180331|12|INDAS|1063.0000
110466|SHRI VASUPRADA PLANTATIONS LTD.|20190331|12|INDAS|1004.3000
110466|SHRI VASUPRADA PLANTATIONS LTD.|20200331|12|INDAS|914.2000
110466|SHRI VASUPRADA PLANTATIONS LTD.|20210331|12|INDAS|1063.6000
110466|SHRI VASUPRADA PLANTATIONS LTD.|20220331|12|INDAS|1220.5000
110466|SHRI VASUPRADA PLANTATIONS LTD.|20230331|12|INDAS|1107.7000
110494|JOREHAUT GROUP LTD.|20170331|12|IGAAP|0.1000
110494|JOREHAUT GROUP LTD.|20180331|12|IGAAP|12.0000
110494|JOREHAUT GROUP LTD.|20190331|12|IGAAP|964.2000
110612|JOST'S ENGINEERING CO. LTD.|20180331|12|INDAS|615.8000
110612|JOST'S ENGINEERING CO. LTD.|20190331|12|INDAS|550.2000
110612|JOST'S ENGINEERING CO. LTD.|20200331|12|INDAS|440.0000
110612|JOST'S ENGINEERING CO. LTD.|20210331|12|INDAS|467.5000
110612|JOST'S ENGINEERING CO. LTD.|20220331|12|INDAS|962.7000
110612|JOST'S ENGINEERING CO. LTD.|20230331|12|INDAS|1439.8000
110698|JUBILANT PHARMOVA LTD.|20170331|12|INDAS|49045.0000
110698|JUBILANT PHARMOVA LTD.|20180331|12|INDAS|63754.1000
110698|JUBILANT PHARMOVA LTD.|20190331|12|INDAS|77421.8000
110698|JUBILANT PHARMOVA LTD.|20200331|12|INDAS|46873.3000
110698|JUBILANT PHARMOVA LTD.|20210331|12|INDAS|43012.1000
110698|JUBILANT PHARMOVA LTD.|20220331|12|INDAS|42919.9000
110698|JUBILANT PHARMOVA LTD.|20230331|12|INDAS|45194.0000
110719|J E L FINANCE & INVSTS. LTD.|20170331|12|IGAAP|NA
110719|J E L FINANCE & INVSTS. LTD.|20180331|12|IGAAP|NA
110749|J K COTTON LTD.|20210331|12|INDAS|NA
110749|J K COTTON LTD.|20220331|12|INDAS|NA
110752|SIDHIVINAYAK TRADING & INVST. LTD.|20170331|12|IGAAP|0.7000
110752|SIDHIVINAYAK TRADING & INVST. LTD.|20180331|12|IGAAP|0.3000
110752|SIDHIVINAYAK TRADING & INVST. LTD.|20190331|12|IGAAP|0.5000
110752|SIDHIVINAYAK TRADING & INVST. LTD.|20200331|12|IGAAP|0.6000
110752|SIDHIVINAYAK TRADING & INVST. LTD.|20210331|12|IGAAP|0.4000
110752|SIDHIVINAYAK TRADING & INVST. LTD.|20220331|12|IGAAP|0.2000
110771|JUHI LEASING & FINANCE LTD.|20170331|12|IGAAP|1970.1000
110771|JUHI LEASING & FINANCE LTD.|20180331|12|IGAAP|2222.6000
110771|JUHI LEASING & FINANCE LTD.|20190331|12|IGAAP|2331.8000
110771|JUHI LEASING & FINANCE LTD.|20200331|12|IGAAP|2130.7000
110771|JUHI LEASING & FINANCE LTD.|20210331|12|IGAAP|2179.6000
110771|JUHI LEASING & FINANCE LTD.|20220331|12|IGAAP|3105.6000
110821|JULLUNDUR MOTOR AGENCY (DELHI) LTD.|20170331|12|INDAS|NA
110821|JULLUNDUR MOTOR AGENCY (DELHI) LTD.|20180331|12|INDAS|NA
110821|JULLUNDUR MOTOR AGENCY (DELHI) LTD.|20190331|12|INDAS|NA
110821|JULLUNDUR MOTOR AGENCY (DELHI) LTD.|20200331|12|INDAS|NA
110821|JULLUNDUR MOTOR AGENCY (DELHI) LTD.|20210331|12|INDAS|NA
110821|JULLUNDUR MOTOR AGENCY (DELHI) LTD.|20220331|12|INDAS|NA
110821|JULLUNDUR MOTOR AGENCY (DELHI) LTD.|20230331|12|INDAS|NA
110930|JUPITER CORPORATE SERVICES LTD.|20190331|12|IGAAP|NA
110930|JUPITER CORPORATE SERVICES LTD.|20200331|12|IGAAP|NA
110940|INDIANIVESH CAPITALS LTD.|20170331|12|IGAAP|NA
110940|INDIANIVESH CAPITALS LTD.|20180331|12|IGAAP|NA
110940|INDIANIVESH CAPITALS LTD.|20190331|12|FS_INDAS|NA
110940|INDIANIVESH CAPITALS LTD.|20200331|12|FS_INDAS|NA
110940|INDIANIVESH CAPITALS LTD.|20210331|12|FS_INDAS|NA
110951|JUPITER INTERNATIONAL LTD.|20170331|12|IGAAP|3999.5000
110951|JUPITER INTERNATIONAL LTD.|20180331|12|IGAAP|3543.4000
110951|JUPITER INTERNATIONAL LTD.|20190331|12|IGAAP|1151.9000
110951|JUPITER INTERNATIONAL LTD.|20200331|12|IGAAP|2543.1000
110951|JUPITER INTERNATIONAL LTD.|20210331|12|IGAAP|3125.8000
110951|JUPITER INTERNATIONAL LTD.|20220331|12|IGAAP|2935.1000
110972|JUPITER PHARMACEUTICALS LTD.|20170331|12|IGAAP|176.2000
110972|JUPITER PHARMACEUTICALS LTD.|20180331|12|IGAAP|180.3000
110972|JUPITER PHARMACEUTICALS LTD.|20190331|12|IGAAP|181.8000
110972|JUPITER PHARMACEUTICALS LTD.|20200331|12|INDAS|183.7000
110972|JUPITER PHARMACEUTICALS LTD.|20210331|12|INDAS|201.7000
110972|JUPITER PHARMACEUTICALS LTD.|20220331|12|INDAS|231.8000
111082|JYOT INTERNATIONAL MKTG. LTD.|20190331|12|FS_INDAS|NA
111082|JYOT INTERNATIONAL MKTG. LTD.|20200331|12|FS_INDAS|NA
111082|JYOT INTERNATIONAL MKTG. LTD.|20210331|12|FS_INDAS|NA
111082|JYOT INTERNATIONAL MKTG. LTD.|20220331|12|FS_INDAS|NA
111082|JYOT INTERNATIONAL MKTG. LTD.|20230331|12|FS_INDAS|NA
111105|JYOTHY LABS LTD.|20170331|12|INDAS|17032.9000
111105|JYOTHY LABS LTD.|20180331|12|INDAS|16477.5000
111105|JYOTHY LABS LTD.|20190331|12|INDAS|17721.5000
111105|JYOTHY LABS LTD.|20200331|12|INDAS|16685.3000
111105|JYOTHY LABS LTD.|20210331|12|INDAS|18879.5000
111105|JYOTHY LABS LTD.|20220331|12|INDAS|26346.8000
111105|JYOTHY LABS LTD.|20230331|12|INDAS|29684.1000
111123|JYOTI CERAMIC INDS. PVT. LTD.|20170331|12|INDAS|472.0000
111123|JYOTI CERAMIC INDS. PVT. LTD.|20180331|12|INDAS|490.3000
111176|JYOTI LTD. (GUJARAT)|20170331|12|INDAS|2727.0000
111176|JYOTI LTD. (GUJARAT)|20180331|12|INDAS|1285.3000
111176|JYOTI LTD. (GUJARAT)|20190331|12|INDAS|789.9000
111176|JYOTI LTD. (GUJARAT)|20200331|12|INDAS|735.9000
111176|JYOTI LTD. (GUJARAT)|20210331|12|INDAS|870.0000
111176|JYOTI LTD. (GUJARAT)|20220331|12|INDAS|850.0000
111176|JYOTI LTD. (GUJARAT)|20230331|12|INDAS|1134.8000
111206|JYOTI STRUCTURES LTD.|20170331|12|INDAS|8545.0000
111206|JYOTI STRUCTURES LTD.|20180331|12|INDAS|2916.7000
111206|JYOTI STRUCTURES LTD.|20190331|12|INDAS|962.2000
111206|JYOTI STRUCTURES LTD.|20200331|12|INDAS|8.4000
111206|JYOTI STRUCTURES LTD.|20210331|12|INDAS|NA
111206|JYOTI STRUCTURES LTD.|20220331|12|INDAS|43.9000
111206|JYOTI STRUCTURES LTD.|20230331|12|INDAS|2278.3000
111221|JYOTI UDYOG PVT. LTD.|20170331|12|IGAAP|NA
111221|JYOTI UDYOG PVT. LTD.|20180331|12|IGAAP|NA
111221|JYOTI UDYOG PVT. LTD.|20190331|12|IGAAP|NA
111221|JYOTI UDYOG PVT. LTD.|20200331|12|IGAAP|NA
111221|JYOTI UDYOG PVT. LTD.|20210331|12|IGAAP|NA
111221|JYOTI UDYOG PVT. LTD.|20220331|12|IGAAP|NA
111312|KHIVRAJ AUTOMOBILES & INFRASTRUCTURE PVT. LTD.|20200331|12|INDAS|NA
111312|KHIVRAJ AUTOMOBILES & INFRASTRUCTURE PVT. LTD.|20210331|12|INDAS|NA
111312|KHIVRAJ AUTOMOBILES & INFRASTRUCTURE PVT. LTD.|20220331|12|INDAS|NA
111325|J C K INFRA PROJECTS LTD.|20190331|12|IGAAP|NA
111325|J C K INFRA PROJECTS LTD.|20200331|12|INDAS|NA
111325|J C K INFRA PROJECTS LTD.|20210331|12|INDAS|NA
111325|J C K INFRA PROJECTS LTD.|20220331|12|INDAS|NA
111442|K B S INDIA LTD.|20170331|12|INDAS|NA
111442|K B S INDIA LTD.|20180331|12|INDAS|NA
111442|K B S INDIA LTD.|20190331|12|INDAS|NA
111442|K B S INDIA LTD.|20200331|12|INDAS|NA
111460|INTELLIVATE CAPITAL VENTURES LTD.|20230331|12|INDAS|479.2000
111537|K C FIBRES LTD.|20180331|12|IGAAP|53.2000
111537|K C FIBRES LTD.|20190331|12|IGAAP|44.8000
111537|K C FIBRES LTD.|20200331|12|IGAAP|69.7000
111537|K C FIBRES LTD.|20210331|12|IGAAP|23.7000
111537|K C FIBRES LTD.|20220331|12|IGAAP|27.7000
111614|K C P LTD.|20170331|12|INDAS|13234.0000
111614|K C P LTD.|20180331|12|INDAS|14790.4000
111614|K C P LTD.|20190331|12|INDAS|16971.4000
111614|K C P LTD.|20200331|12|INDAS|12794.4000
111614|K C P LTD.|20210331|12|INDAS|16181.5000
111614|K C P LTD.|20220331|12|INDAS|20822.1000
111614|K C P LTD.|20230331|12|INDAS|21993.4000
111615|K C P SUGAR & INDS. CORPN. LTD.|20170331|12|INDAS|4636.2000
111615|K C P SUGAR & INDS. CORPN. LTD.|20180331|12|INDAS|3511.9000
111615|K C P SUGAR & INDS. CORPN. LTD.|20190331|12|INDAS|3549.9000
111615|K C P SUGAR & INDS. CORPN. LTD.|20200331|12|INDAS|3884.3000
111615|K C P SUGAR & INDS. CORPN. LTD.|20210331|12|INDAS|3112.7000
111615|K C P SUGAR & INDS. CORPN. LTD.|20220331|12|INDAS|3189.6000
111615|K C P SUGAR & INDS. CORPN. LTD.|20230331|12|INDAS|2832.7000
111792|INFORMED TECHNOLOGIES INDIA LTD.|20170331|12|INDAS|NA
111792|INFORMED TECHNOLOGIES INDIA LTD.|20180331|12|INDAS|NA
111792|INFORMED TECHNOLOGIES INDIA LTD.|20190331|12|INDAS|NA
111792|INFORMED TECHNOLOGIES INDIA LTD.|20200331|12|INDAS|NA
111792|INFORMED TECHNOLOGIES INDIA LTD.|20210331|12|INDAS|NA
111792|INFORMED TECHNOLOGIES INDIA LTD.|20220331|12|INDAS|NA
111792|INFORMED TECHNOLOGIES INDIA LTD.|20230331|12|INDAS|NA
111798|K F L FINANCE & SECURITIES LTD.|20170331|12|IGAAP|NA
111798|K F L FINANCE & SECURITIES LTD.|20180331|12|IGAAP|NA
111798|K F L FINANCE & SECURITIES LTD.|20190331|12|IGAAP|NA
111798|K F L FINANCE & SECURITIES LTD.|20200331|12|IGAAP|NA
111798|K F L FINANCE & SECURITIES LTD.|20210331|12|IGAAP|NA
111821|K G DENIM LTD.|20170331|12|INDAS|6436.9000
111821|K G DENIM LTD.|20180331|12|INDAS|6781.1000
111821|K G DENIM LTD.|20190331|12|INDAS|6815.8000
111821|K G DENIM LTD.|20200331|12|INDAS|4592.9000
111821|K G DENIM LTD.|20210331|12|INDAS|3819.8000
111821|K G DENIM LTD.|20220331|12|INDAS|5477.5000
111821|K G DENIM LTD.|20230331|12|INDAS|5073.6000
112011|K J M C FINANCIAL SERVICES LTD.|20170331|12|IGAAP|NA
112011|K J M C FINANCIAL SERVICES LTD.|20180331|12|IGAAP|NA
112011|K J M C FINANCIAL SERVICES LTD.|20190331|12|IGAAP|NA
112011|K J M C FINANCIAL SERVICES LTD.|20200331|12|FS_INDAS|NA
112011|K J M C FINANCIAL SERVICES LTD.|20210331|12|FS_INDAS|NA
112011|K J M C FINANCIAL SERVICES LTD.|20220331|12|FS_INDAS|NA
112011|K J M C FINANCIAL SERVICES LTD.|20230331|12|FS_INDAS|NA
112013|K J M C CORPORATE ADVISORS (INDIA) LTD.|20170331|12|IGAAP|NA
112013|K J M C CORPORATE ADVISORS (INDIA) LTD.|20180331|12|IGAAP|NA
112013|K J M C CORPORATE ADVISORS (INDIA) LTD.|20190331|12|FS_INDAS|NA
112013|K J M C CORPORATE ADVISORS (INDIA) LTD.|20200331|12|FS_INDAS|NA
112013|K J M C CORPORATE ADVISORS (INDIA) LTD.|20210331|12|FS_INDAS|NA
112013|K J M C CORPORATE ADVISORS (INDIA) LTD.|20220331|12|FS_INDAS|NA
112013|K J M C CORPORATE ADVISORS (INDIA) LTD.|20230331|12|FS_INDAS|NA
112173|K K MODI INVESTMENT & FINANCIAL SERVICES PVT. LTD.|20170331|12|IGAAP|NA
112173|K K MODI INVESTMENT & FINANCIAL SERVICES PVT. LTD.|20180331|12|IGAAP|NA
112173|K K MODI INVESTMENT & FINANCIAL SERVICES PVT. LTD.|20190331|12|FS_INDAS|NA
112173|K K MODI INVESTMENT & FINANCIAL SERVICES PVT. LTD.|20200331|12|FS_INDAS|NA
112324|K L G CAPITAL SERVICES LTD.|20170331|12|IGAAP|NA
112324|K L G CAPITAL SERVICES LTD.|20180331|12|IGAAP|NA
112324|K L G CAPITAL SERVICES LTD.|20190331|12|FS_INDAS|NA
112324|K L G CAPITAL SERVICES LTD.|20200331|12|FS_INDAS|NA
112324|K L G CAPITAL SERVICES LTD.|20210331|12|FS_INDAS|NA
112324|K L G CAPITAL SERVICES LTD.|20220331|12|FS_INDAS|NA
112324|K L G CAPITAL SERVICES LTD.|20230331|12|FS_INDAS|NA
112352|K L J ORGANIC LTD.|20170331|12|IGAAP|3275.6000
112352|K L J ORGANIC LTD.|20180331|12|IGAAP|4680.1000
112352|K L J ORGANIC LTD.|20190331|12|IGAAP|5570.7000
112352|K L J ORGANIC LTD.|20200331|12|IGAAP|5258.8000
112352|K L J ORGANIC LTD.|20210331|12|INDAS|4059.5000
112352|K L J ORGANIC LTD.|20220331|12|INDAS|5434.9000
112354|K L J POLYMERS & CHEMICALS LTD.|20170331|12|IGAAP|6510.2000
112354|K L J POLYMERS & CHEMICALS LTD.|20180331|12|IGAAP|7350.6000
112354|K L J POLYMERS & CHEMICALS LTD.|20190331|12|IGAAP|8171.5000
112354|K L J POLYMERS & CHEMICALS LTD.|20200331|12|IGAAP|8888.7000
112354|K L J POLYMERS & CHEMICALS LTD.|20210331|12|INDAS|8148.4000
112354|K L J POLYMERS & CHEMICALS LTD.|20220331|12|INDAS|11884.3000
112355|K L J RESOURCES LTD.|20170331|12|INDAS|NA
112355|K L J RESOURCES LTD.|20180331|12|INDAS|NA
112355|K L J RESOURCES LTD.|20190331|12|INDAS|NA
112355|K L J RESOURCES LTD.|20200331|12|INDAS|NA
112355|K L J RESOURCES LTD.|20210331|12|INDAS|909.3000
112355|K L J RESOURCES LTD.|20220331|12|INDAS|1212.6000
112357|EDVENSWA ENTERPRISES LTD.|20210331|12|INDAS|10.4000
112357|EDVENSWA ENTERPRISES LTD.|20220331|12|INDAS|NA
112357|EDVENSWA ENTERPRISES LTD.|20230331|12|INDAS|NA
112439|K M C CONSTRUCTIONS LTD.|20170331|12|INDAS|NA
112439|K M C CONSTRUCTIONS LTD.|20180331|12|INDAS|NA
112439|K M C CONSTRUCTIONS LTD.|20190331|12|INDAS|NA
112439|K M C CONSTRUCTIONS LTD.|20200331|12|INDAS|NA
112439|K M C CONSTRUCTIONS LTD.|20210331|12|INDAS|NA
112439|K M C CONSTRUCTIONS LTD.|20220331|12|INDAS|NA
112485|K M INDUSTRIAL INVESTMENTS LTD.|20200331|12|IGAAP|NA
112485|K M INDUSTRIAL INVESTMENTS LTD.|20210331|12|IGAAP|NA
112485|K M INDUSTRIAL INVESTMENTS LTD.|20220331|12|IGAAP|NA
112554|K M SUGAR MILLS LTD.|20170331|12|IGAAP|3242.5000
112554|K M SUGAR MILLS LTD.|20180331|12|INDAS|4475.8000
112554|K M SUGAR MILLS LTD.|20190331|12|INDAS|3603.3000
112554|K M SUGAR MILLS LTD.|20200331|12|INDAS|4778.1000
112554|K M SUGAR MILLS LTD.|20210331|12|INDAS|4668.3000
112554|K M SUGAR MILLS LTD.|20220331|12|INDAS|5317.9000
112554|K M SUGAR MILLS LTD.|20230331|12|INDAS|5579.1000
112667|K N R CONSTRUCTIONS LTD.|20170331|12|INDAS|NA
112667|K N R CONSTRUCTIONS LTD.|20180331|12|INDAS|NA
112667|K N R CONSTRUCTIONS LTD.|20190331|12|INDAS|NA
112667|K N R CONSTRUCTIONS LTD.|20200331|12|INDAS|NA
112667|K N R CONSTRUCTIONS LTD.|20210331|12|INDAS|NA
112667|K N R CONSTRUCTIONS LTD.|20220331|12|INDAS|NA
112667|K N R CONSTRUCTIONS LTD.|20230331|12|INDAS|NA
112768|K P L INTERNATIONAL LTD.|20170331|12|IGAAP|31.6000
112768|K P L INTERNATIONAL LTD.|20180331|12|IGAAP|16.8000
112768|K P L INTERNATIONAL LTD.|20220331|12|IGAAP|37.1000
112768|K P L INTERNATIONAL LTD.|20230331|12|IGAAP|NA
112774|K P M G ADVISORY SERVICES PVT. LTD.|20180331|12|IGAAP|NA
112774|K P M G ADVISORY SERVICES PVT. LTD.|20190331|12|IGAAP|NA
112774|K P M G ADVISORY SERVICES PVT. LTD.|20200331|12|IGAAP|NA
112774|K P M G ADVISORY SERVICES PVT. LTD.|20210331|12|IGAAP|NA
112774|K P M G ADVISORY SERVICES PVT. LTD.|20220331|12|IGAAP|NA
112774|K P M G ADVISORY SERVICES PVT. LTD.|20230331|12|IGAAP|NA
112804|K P R MILL LTD.|20170331|12|INDAS|25982.5000
112804|K P R MILL LTD.|20180331|12|INDAS|27557.1000
112804|K P R MILL LTD.|20190331|12|INDAS|30921.6000
112804|K P R MILL LTD.|20200331|12|INDAS|30523.1000
112804|K P R MILL LTD.|20210331|12|INDAS|32612.9000
112804|K P R MILL LTD.|20220331|12|INDAS|44774.4000
112804|K P R MILL LTD.|20230331|12|INDAS|56680.5000
112828|K P SANGHVI INTL. PVT. LTD.|20170331|12|IGAAP|NA
112828|K P SANGHVI INTL. PVT. LTD.|20180331|12|IGAAP|NA
112828|K P SANGHVI INTL. PVT. LTD.|20190331|12|IGAAP|NA
112828|K P SANGHVI INTL. PVT. LTD.|20200331|12|IGAAP|NA
112828|K P SANGHVI INTL. PVT. LTD.|20210331|12|IGAAP|NA
112828|K P SANGHVI INTL. PVT. LTD.|20220331|12|IGAAP|NA
112878|K R A LEASING LTD.|20170331|12|IGAAP|0.9000
112878|K R A LEASING LTD.|20180331|12|IGAAP|1.5000
112878|K R A LEASING LTD.|20190331|12|IGAAP|1.1000
112878|K R A LEASING LTD.|20200331|12|INDAS|0.6000
112878|K R A LEASING LTD.|20210331|12|FS_INDAS|NA
112878|K R A LEASING LTD.|20220331|12|FS_INDAS|NA
112878|K R A LEASING LTD.|20230331|12|FS_INDAS|NA
112888|K R B L LTD.|20170331|12|INDAS|30313.9000
112888|K R B L LTD.|20180331|12|INDAS|30976.6000
112888|K R B L LTD.|20190331|12|INDAS|39664.7000
112888|K R B L LTD.|20200331|12|INDAS|43541.2000
112888|K R B L LTD.|20210331|12|INDAS|38785.4000
112888|K R B L LTD.|20220331|12|INDAS|40788.1000
112888|K R B L LTD.|20230331|12|INDAS|52215.6000
113027|K RAHEJA CORP PVT. LTD.|20170331|12|INDAS|NA
113027|K RAHEJA CORP PVT. LTD.|20180331|12|INDAS|NA
113027|K RAHEJA CORP PVT. LTD.|20190331|12|INDAS|NA
113027|K RAHEJA CORP PVT. LTD.|20200331|12|INDAS|NA
113027|K RAHEJA CORP PVT. LTD.|20210331|12|INDAS|NA
113027|K RAHEJA CORP PVT. LTD.|20220331|12|INDAS|NA
113034|K RAHEJA PVT. LTD.|20170331|12|IGAAP|NA
113034|K RAHEJA PVT. LTD.|20180331|12|IGAAP|NA
113034|K RAHEJA PVT. LTD.|20190331|12|IGAAP|NA
113034|K RAHEJA PVT. LTD.|20200331|12|INDAS|NA
113034|K RAHEJA PVT. LTD.|20210331|12|INDAS|NA
113102|K S B LTD.|20161231|12|INDAS|8542.0000
113102|K S B LTD.|20171231|12|INDAS|9508.9000
113102|K S B LTD.|20181231|12|INDAS|10665.8000
