sa_finance1_cocode|sa_company_name|sa_finance1_year|sa_ann_rep_months|sa_fs_format|sa_sale_of_goods|sa_export_incentives|sa_salaries_bonus_pf|sa_long_term_borrowings|sa_curr_portion_lt_borrowings|sa_net_fixed_assets|sa_gross_fixed_ast_addn|sa_gross_intangible_assets_tot_addn|sa_gross_fixed_ast_addn|sa_cf_net_frm_op_activity|sa_export_goods
124924|KUSUM PRODUCTS LTD.|20180331|12|IGAAP|29.8000|NA|0.5000|25.6000|NA|184.2000|NA|NA|NA|1.1000|NA
124924|KUSUM PRODUCTS LTD.|20190331|12|IGAAP|26.5000|NA|NA|45.6000|NA|177.4000|NA|NA|NA|NA|NA
124924|KUSUM PRODUCTS LTD.|20200331|12|IGAAP|21.1000|NA|NA|45.6000|NA|177.3000|NA|NA|NA|-3.6000|NA
124924|KUSUM PRODUCTS LTD.|20210331|12|IGAAP|0.4000|NA|0.4000|45.6000|NA|177.3000|NA|NA|NA|2.9000|NA
124924|KUSUM PRODUCTS LTD.|20220331|12|IGAAP|0.4000|NA|0.1000|20.0000|NA|177.3000|NA|NA|NA|NA|NA
12495|AMAR TEA PVT. LTD.|20160331|12|IGAAP|4005.5000|11.1000|106.6000|NA|NA|819.7000|38.5000|1.5000|38.5000|117.8000|140.8000
12495|AMAR TEA PVT. LTD.|20170331|12|IGAAP|4515.9000|4.2000|113.6000|NA|NA|746.6000|13.3000|0.2000|13.3000|556.4000|168.7000
12495|AMAR TEA PVT. LTD.|20180331|12|IGAAP|NA|1.8000|127.4000|670.0000|NA|2144.1000|1513.7000|29.2000|1513.7000|164.7000|174.6000
12495|AMAR TEA PVT. LTD.|20190331|12|IGAAP|4884.1000|NA|150.2000|903.4000|NA|3055.8000|1223.6000|1.0000|1223.6000|NA|192.1000
12495|AMAR TEA PVT. LTD.|20200331|12|IGAAP|5049.2000|NA|208.0000|1045.0000|NA|2791.3000|260.5000|2.8000|260.5000|314.7000|NA
12495|AMAR TEA PVT. LTD.|20210331|12|IGAAP|6134.1000|NA|185.0000|526.1000|119.7000|2395.7000|45.1000|1.9000|45.1000|293.4000|NA
12495|AMAR TEA PVT. LTD.|20220331|12|IGAAP|6457.3000|NA|218.9000|317.1000|116.2000|2080.2000|43.2000|2.1000|43.2000|1324.5000|NA
125007|KWALITY BISCUITS PVT. LTD.|20160331|12|IGAAP|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA
125007|KWALITY BISCUITS PVT. LTD.|20170331|12|IGAAP|NA|NA|NA|NA|NA|NA|NA|NA|NA|-0.1000|NA
125007|KWALITY BISCUITS PVT. LTD.|20180331|12|IGAAP|NA|NA|NA|0.3000|NA|NA|NA|NA|NA|NA|NA
125007|KWALITY BISCUITS PVT. LTD.|20190331|12|IGAAP|NA|NA|NA|0.3000|NA|NA|NA|NA|NA|0.0000|NA
125007|KWALITY BISCUITS PVT. LTD.|20200331|12|IGAAP|NA|NA|0.2000|NA|NA|NA|NA|NA|NA|0.3000|NA
125007|KWALITY BISCUITS PVT. LTD.|20210331|12|IGAAP|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA
125007|KWALITY BISCUITS PVT. LTD.|20220331|12|IGAAP|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA
125016|KWALITY LTD.|20160331|12|INDAS|43013.9000|0.1000|255.6000|2516.8000|500.1000|652.7000|275.4000|16.0000|275.4000|87.1000|7305.1000
125016|KWALITY LTD.|20170331|12|INDAS|61306.6000|NA|324.0000|4999.7000|715.7000|4311.6000|3880.6000|1.7000|3880.6000|2384.3000|4089.8000
125016|KWALITY LTD.|20180331|12|INDAS|67157.8000|NA|400.0000|4654.9000|1842.8000|4600.0000|1554.9000|2.2000|1554.9000|554.5000|917.6000
125016|KWALITY LTD.|20190331|12|INDAS|20827.3000|NA|277.6000|NA|NA|3125.4000|503.5000|NA|503.5000|-1471.9000|NA
125016|KWALITY LTD.|20200331|12|INDAS|1342.8000|NA|124.6000|NA|NA|2761.6000|2.0000|NA|2.0000|13.9000|NA
125016|KWALITY LTD.|20210331|12|INDAS|988.2000|NA|64.7000|NA|NA|1108.2000|NA|NA|NA|-24.9000|NA
125016|KWALITY LTD.|20220331|12|INDAS|399.1000|NA|49.5000|NA|NA|996.1000|0.4000|NA|0.4000|NA|NA
125021|KWALITY FEEDS LTD.|20170331|12|IGAAP|732.1000|NA|25.0000|87.2000|17.2000|337.0000|143.2000|NA|143.2000|50.9000|NA
125021|KWALITY FEEDS LTD.|20180331|12|IGAAP|608.0000|NA|30.7000|70.1000|17.0000|336.7000|19.4000|NA|19.4000|30.6000|NA
125021|KWALITY FEEDS LTD.|20190331|12|IGAAP|885.6000|NA|31.8000|59.7000|21.7000|308.7000|3.2000|NA|3.2000|-2.2000|NA
125021|KWALITY FEEDS LTD.|20200331|12|IGAAP|1419.7000|NA|28.6000|40.5000|NA|306.8000|18.9000|NA|18.9000|54.2000|NA
125021|KWALITY FEEDS LTD.|20210331|12|IGAAP|1112.0000|NA|34.9000|42.2000|NA|290.8000|5.4000|NA|5.4000|-62.8000|NA
125021|KWALITY FEEDS LTD.|20220331|12|IGAAP|981.4000|NA|41.8000|45.1000|NA|284.9000|15.8000|NA|15.8000|94.9000|NA
125082|KYANG TEA SEED CO. LTD.|20160331|12|IGAAP|98.9000|NA|31.6000|NA|NA|16.0000|NA|NA|NA|9.1000|NA
125082|KYANG TEA SEED CO. LTD.|20170331|12|IGAAP|91.2000|NA|33.5000|NA|NA|16.4000|NA|NA|NA|4.6000|NA
125082|KYANG TEA SEED CO. LTD.|20180331|12|IGAAP|102.2000|NA|34.4000|NA|NA|15.8000|NA|NA|NA|-22.6000|NA
125082|KYANG TEA SEED CO. LTD.|20190331|12|IGAAP|67.9000|NA|42.2000|NA|NA|15.3000|2.0000|NA|2.0000|16.5000|NA
125082|KYANG TEA SEED CO. LTD.|20200331|12|IGAAP|107.6000|NA|55.2000|NA|NA|13.8000|0.5000|NA|0.5000|35.4000|NA
125082|KYANG TEA SEED CO. LTD.|20210331|12|IGAAP|131.1000|NA|63.5000|NA|NA|19.0000|7.8000|NA|7.8000|-13.4000|NA
125082|KYANG TEA SEED CO. LTD.|20220331|12|IGAAP|148.9000|NA|62.6000|NA|NA|21.8000|7.0000|NA|7.0000|-16.6000|NA
125308|L H SUGAR FACTORIES LTD.|20180331|12|IGAAP|7032.2000|NA|257.3000|464.1000|208.9000|2475.1000|158.1000|NA|158.1000|1033.8000|NA
125308|L H SUGAR FACTORIES LTD.|20190331|12|IGAAP|6901.0000|69.8000|300.9000|1161.1000|253.2000|3597.3000|1230.9000|NA|1230.9000|-444.9000|NA
125308|L H SUGAR FACTORIES LTD.|20200331|12|IGAAP|7265.7000|360.5000|307.9000|1563.9000|509.3000|3197.0000|156.2000|NA|156.2000|-663.1000|NA
125308|L H SUGAR FACTORIES LTD.|20210331|12|INDAS|10156.3000|NA|327.0000|2353.9000|NA|3701.6000|916.1000|NA|916.1000|1404.1000|NA
125308|L H SUGAR FACTORIES LTD.|20220331|12|INDAS|10172.6000|NA|338.3000|1774.0000|NA|3257.1000|72.0000|NA|72.0000|810.7000|NA
12539|AMARAWATI TEA CO. LTD.|20160331|12|IGAAP|456.5000|NA|128.3000|11.4000|8.8000|187.5000|18.2000|NA|18.2000|-11.2000|11.8000
12539|AMARAWATI TEA CO. LTD.|20170331|12|IGAAP|436.3000|NA|146.2000|27.4000|9.3000|144.3000|19.6000|0.5000|19.6000|41.7000|26.7000
12539|AMARAWATI TEA CO. LTD.|20180331|12|IGAAP|458.8000|0.8000|144.0000|22.4000|8.1000|164.8000|NA|NA|NA|11.8000|28.6000
12539|AMARAWATI TEA CO. LTD.|20190331|12|IGAAP|508.3000|0.7000|158.8000|18.4000|6.4000|150.6000|6.8000|NA|6.8000|6.7000|19.4000
12539|AMARAWATI TEA CO. LTD.|20200331|12|IGAAP|463.6000|2.0000|184.8000|16.3000|4.4000|140.5000|1.7000|NA|1.7000|25.3000|40.2000
12539|AMARAWATI TEA CO. LTD.|20210331|12|IGAAP|527.4000|NA|157.7000|33.5000|4.4000|131.8000|8.5000|NA|8.5000|23.1000|27.7000
12539|AMARAWATI TEA CO. LTD.|20220331|12|IGAAP|620.6000|NA|200.0000|31.2000|11.0000|130.0000|9.9000|NA|9.9000|45.3000|27.7000
126008|LACTOSE (INDIA) LTD.|20160331|12|IGAAP|93.6000|NA|42.4000|225.3000|61.0000|612.5000|23.9000|NA|23.9000|14.6000|8.9000
126008|LACTOSE (INDIA) LTD.|20170331|12|INDAS|48.0000|NA|45.5000|196.3000|66.5000|623.7000|37.6000|NA|37.6000|75.5000|NA
126008|LACTOSE (INDIA) LTD.|20180331|12|INDAS|45.3000|NA|98.7000|340.2000|35.6000|618.8000|30.7000|NA|30.7000|1.7000|NA
126008|LACTOSE (INDIA) LTD.|20190331|12|INDAS|87.6000|0.4000|122.6000|315.1000|43.8000|603.8000|21.0000|NA|21.0000|49.2000|NA
126008|LACTOSE (INDIA) LTD.|20200331|12|INDAS|83.4000|0.4000|131.3000|349.2000|26.8000|618.2000|53.9000|0.4000|53.9000|74.2000|NA
126008|LACTOSE (INDIA) LTD.|20210331|12|INDAS|58.1000|NA|120.6000|395.9000|36.2000|594.7000|12.9000|NA|12.9000|21.7000|NA
126008|LACTOSE (INDIA) LTD.|20220331|12|INDAS|198.5000|NA|136.5000|344.8000|54.1000|592.1000|48.4000|NA|48.4000|84.8000|NA
126008|LACTOSE (INDIA) LTD.|20230331|12|INDAS|452.6000|NA|136.5000|330.5000|52.6000|560.7000|15.6000|NA|15.6000|79.9000|NA
126477|LAKSHMIJI SUGAR MILLS CO. LTD.|20160331|12|IGAAP|722.4000|NA|33.8000|374.5000|NA|209.8000|18.2000|NA|18.2000|15.8000|NA
126477|LAKSHMIJI SUGAR MILLS CO. LTD.|20170331|12|IGAAP|1361.0000|NA|56.8000|308.9000|28.7000|170.7000|3.7000|NA|3.7000|148.3000|NA
126477|LAKSHMIJI SUGAR MILLS CO. LTD.|20180331|12|IGAAP|1836.2000|NA|56.5000|282.0000|NA|167.8000|33.8000|NA|33.8000|162.9000|NA
126477|LAKSHMIJI SUGAR MILLS CO. LTD.|20190331|12|IGAAP|2393.7000|NA|58.5000|447.8000|NA|623.1000|258.0000|NA|258.0000|-9.2000|NA
126477|LAKSHMIJI SUGAR MILLS CO. LTD.|20200331|12|IGAAP|3369.6000|NA|62.2000|383.3000|NA|659.1000|81.4000|NA|81.4000|113.4000|NA
126477|LAKSHMIJI SUGAR MILLS CO. LTD.|20210331|12|IGAAP|3328.7000|NA|60.9000|191.1000|NA|644.8000|35.3000|NA|35.3000|177.7000|NA
126477|LAKSHMIJI SUGAR MILLS CO. LTD.|20220331|12|IGAAP|2910.4000|NA|63.3000|192.9000|NA|631.2000|39.6000|NA|39.6000|394.3000|NA
127330|LAVINO KAPUR COTTONS PVT. LTD.|20180331|12|IGAAP|771.9000|NA|140.2000|122.6000|NA|139.1000|9.8000|NA|9.8000|44.2000|753.2000
127330|LAVINO KAPUR COTTONS PVT. LTD.|20190331|12|IGAAP|802.1000|NA|137.6000|139.5000|NA|136.2000|16.8000|NA|16.8000|19.2000|776.3000
127330|LAVINO KAPUR COTTONS PVT. LTD.|20210331|12|IGAAP|895.2000|NA|146.9000|144.2000|NA|168.0000|21.3000|NA|21.3000|112.2000|816.0000
127330|LAVINO KAPUR COTTONS PVT. LTD.|20220331|12|IGAAP|717.7000|NA|138.2000|130.8000|NA|163.1000|16.8000|NA|16.8000|-105.6000|604.7000
127539|LAXMI SNACKS PVT. LTD.|20160331|12|IGAAP|3077.1000|NA|73.5000|331.1000|NA|1670.6000|534.4000|NA|534.4000|400.9000|NA
127539|LAXMI SNACKS PVT. LTD.|20170331|12|IGAAP|3624.1000|NA|91.7000|264.6000|NA|1680.8000|104.7000|NA|104.7000|268.5000|NA
127539|LAXMI SNACKS PVT. LTD.|20180331|12|IGAAP|4146.2000|NA|126.0000|102.2000|NA|1727.7000|NA|NA|NA|484.3000|NA
127539|LAXMI SNACKS PVT. LTD.|20190331|12|IGAAP|4705.2000|NA|161.3000|23.7000|NA|1771.9000|NA|NA|NA|249.1000|NA
127539|LAXMI SNACKS PVT. LTD.|20200331|12|IGAAP|5163.3000|NA|139.3000|24.3000|NA|1689.3000|39.4000|NA|39.4000|163.2000|NA
127539|LAXMI SNACKS PVT. LTD.|20210331|12|IGAAP|5818.8000|NA|182.3000|343.4000|1.5000|1800.1000|NA|NA|NA|127.3000|NA
127539|LAXMI SNACKS PVT. LTD.|20220331|12|IGAAP|7656.0000|NA|204.4000|747.8000|149.0000|1783.8000|111.6000|6.8000|111.6000|236.1000|NA
127557|LAXMI VENTURES (INDIA) LTD.|20160331|12|IGAAP|591.8000|NA|78.0000|1811.6000|NA|296.5000|8.9000|NA|8.9000|2.9000|NA
127557|LAXMI VENTURES (INDIA) LTD.|20170331|12|IGAAP|NA|NA|72.7000|1594.6000|NA|276.2000|22.0000|NA|22.0000|56.7000|NA
127557|LAXMI VENTURES (INDIA) LTD.|20180331|12|IGAAP|NA|NA|77.0000|1594.6000|NA|326.8000|94.9000|NA|94.9000|78.0000|NA
127557|LAXMI VENTURES (INDIA) LTD.|20190331|12|IGAAP|NA|NA|87.3000|1594.6000|NA|364.7000|93.8000|NA|93.8000|15.6000|NA
127557|LAXMI VENTURES (INDIA) LTD.|20200331|12|IGAAP|0.3000|NA|93.3000|123.1000|NA|315.1000|5.6000|NA|5.6000|1695.4000|NA
127557|LAXMI VENTURES (INDIA) LTD.|20210331|12|IGAAP|0.6000|4.0000|50.5000|123.1000|NA|276.4000|38.3000|NA|38.3000|-25.8000|NA
127557|LAXMI VENTURES (INDIA) LTD.|20220331|12|IGAAP|NA|NA|66.9000|123.1000|NA|253.0000|50.0000|NA|50.0000|21.5000|NA
127807|LEDO TEA CO. LTD.|20160331|12|IGAAP|126.2000|NA|67.5000|2.2000|0.7000|66.5000|10.3000|NA|10.3000|8.4000|NA
127807|LEDO TEA CO. LTD.|20170331|12|INDAS|122.5000|NA|61.2000|1.4000|0.8000|69.3000|8.1000|NA|8.1000|-7.9000|NA
127807|LEDO TEA CO. LTD.|20180331|12|INDAS|93.2000|NA|59.4000|0.8000|0.7000|73.9000|7.8000|NA|7.8000|-5.9000|NA
127807|LEDO TEA CO. LTD.|20190331|12|INDAS|95.5000|NA|63.5000|1.7000|1.0000|76.2000|7.7000|NA|7.7000|-22.7000|NA
127807|LEDO TEA CO. LTD.|20200331|12|INDAS|80.9000|NA|73.4000|1.4000|0.7000|79.7000|6.5000|NA|6.5000|-12.8000|NA
127807|LEDO TEA CO. LTD.|20210331|12|INDAS|123.4000|NA|65.6000|9.2000|6.5000|82.6000|5.6000|0.1000|5.6000|15.5000|NA
12806|SIRI LONGVIEW TEA & AGRO LTD.|20160331|12|IGAAP|108.8000|NA|111.9000|0.5000|0.5000|129.4000|14.7000|0.1000|14.7000|49.6000|16.8000
12806|SIRI LONGVIEW TEA & AGRO LTD.|20180331|12|IGAAP|117.9000|0.3000|75.9000|0.0000|0.7000|127.8000|NA|NA|NA|42.0000|35.7000
12806|SIRI LONGVIEW TEA & AGRO LTD.|20190331|12|IGAAP|167.0000|3.3000|110.3000|0.2000|0.2000|122.6000|0.5000|NA|0.5000|24.4000|33.1000
12806|SIRI LONGVIEW TEA & AGRO LTD.|20200331|12|IGAAP|89.1000|1.1000|81.0000|0.0000|0.2000|126.4000|NA|NA|NA|11.2000|17.8000
12806|SIRI LONGVIEW TEA & AGRO LTD.|20210331|12|IGAAP|28.0000|0.3000|47.3000|0.6000|2.5000|121.2000|0.4000|NA|0.4000|7.7000|2.4000
128331|LIBERTY FROZEN FOODS PVT. LTD. [MERGED]|20160331|12|IGAAP|699.9000|54.8000|16.5000|28.1000|NA|11.8000|NA|NA|NA|NA|681.2000
128331|LIBERTY FROZEN FOODS PVT. LTD. [MERGED]|20170331|12|IGAAP|979.3000|92.8000|16.7000|48.1000|NA|30.1000|NA|NA|NA|NA|NA
128331|LIBERTY FROZEN FOODS PVT. LTD. [MERGED]|20180331|12|IGAAP|786.6000|67.7000|32.8000|4.5000|NA|31.5000|NA|NA|NA|NA|NA
128331|LIBERTY FROZEN FOODS PVT. LTD. [MERGED]|20190331|12|IGAAP|990.4000|NA|22.4000|6.9000|NA|33.7000|12.4000|NA|12.4000|72.5000|991.5000
128347|LIBERTY OIL MILLS LTD.|20160331|12|IGAAP|17854.5000|NA|250.9000|5.8000|NA|886.4000|124.8000|NA|124.8000|-2126.8000|NA
128347|LIBERTY OIL MILLS LTD.|20170331|12|IGAAP|16344.5000|NA|256.2000|6.3000|NA|822.2000|7.4000|NA|7.4000|-185.2000|NA
128347|LIBERTY OIL MILLS LTD.|20180331|12|IGAAP|16504.5000|NA|300.4000|6.1000|NA|863.1000|176.8000|NA|176.8000|936.5000|NA
128347|LIBERTY OIL MILLS LTD.|20190331|12|IGAAP|17401.7000|NA|331.9000|NA|NA|892.2000|106.8000|NA|106.8000|-296.4000|NA
128347|LIBERTY OIL MILLS LTD.|20200331|12|IGAAP|12927.0000|NA|319.7000|16.4000|NA|839.9000|23.7000|NA|23.7000|-437.6000|NA
128347|LIBERTY OIL MILLS LTD.|20210331|12|IGAAP|3847.8000|NA|277.1000|13.2000|NA|767.6000|0.8000|NA|0.8000|NA|NA
128347|LIBERTY OIL MILLS LTD.|20220331|12|IGAAP|3257.0000|NA|219.7000|9.8000|NA|698.5000|0.7000|NA|0.7000|NA|NA
12845|AMBE AGRO INDS. PVT. LTD.|20160331|12|IGAAP|1465.9000|NA|9.1000|6.5000|NA|66.3000|5.6000|NA|5.6000|4.2000|NA
12845|AMBE AGRO INDS. PVT. LTD.|20170331|12|IGAAP|1541.9000|NA|6.1000|17.1000|NA|61.8000|NA|NA|NA|84.3000|NA
12845|AMBE AGRO INDS. PVT. LTD.|20180331|12|IGAAP|754.9000|NA|2.4000|17.0000|NA|28.8000|NA|NA|NA|49.6000|NA
12845|AMBE AGRO INDS. PVT. LTD.|20190331|12|IGAAP|1108.0000|NA|2.6000|20.7000|NA|43.8000|NA|NA|NA|72.2000|NA
12845|AMBE AGRO INDS. PVT. LTD.|20200331|12|IGAAP|1404.8000|NA|2.6000|42.8000|NA|44.3000|4.9000|NA|4.9000|-36.1000|NA
12845|AMBE AGRO INDS. PVT. LTD.|20210331|12|IGAAP|1413.7000|NA|11.7000|19.2000|14.8000|52.9000|NA|NA|NA|NA|NA
12845|AMBE AGRO INDS. PVT. LTD.|20220331|12|IGAAP|1586.5000|NA|12.2000|25.9000|0.4000|52.2000|4.1000|NA|4.1000|NA|NA
128683|LILASONS INDUSTRIES LTD.|20160331|12|IGAAP|829.6000|NA|31.9000|49.1000|NA|175.1000|17.8000|NA|17.8000|48.2000|NA
128683|LILASONS INDUSTRIES LTD.|20170331|12|IGAAP|586.4000|NA|32.8000|168.0000|NA|287.2000|127.8000|NA|127.8000|NA|NA
128683|LILASONS INDUSTRIES LTD.|20180331|12|IGAAP|655.1000|NA|37.9000|131.4000|NA|345.4000|78.2000|NA|78.2000|101.8000|NA
128683|LILASONS INDUSTRIES LTD.|20190331|12|IGAAP|469.5000|NA|42.2000|130.2000|NA|376.5000|53.6000|NA|53.6000|108.3000|NA
128683|LILASONS INDUSTRIES LTD.|20200331|12|IGAAP|459.4000|NA|51.0000|99.6000|NA|386.3000|NA|NA|NA|NA|NA
128683|LILASONS INDUSTRIES LTD.|20210331|12|IGAAP|401.2000|NA|33.5000|278.3000|NA|363.9000|NA|NA|NA|-175.9000|NA
128683|LILASONS INDUSTRIES LTD.|20220331|12|IGAAP|396.7000|NA|39.8000|336.3000|NA|369.1000|31.7000|NA|31.7000|NA|NA
128776|LIMTEX TEA & INDUSTRIES LTD.|20160331|12|IGAAP|NA|NA|45.0000|263.8000|10.5000|130.8000|2.3000|NA|2.3000|-46.3000|NA
128776|LIMTEX TEA & INDUSTRIES LTD.|20170331|12|IGAAP|NA|NA|31.8000|66.6000|NA|121.9000|NA|NA|NA|197.7000|NA
128776|LIMTEX TEA & INDUSTRIES LTD.|20180331|12|IGAAP|NA|NA|38.0000|64.0000|NA|115.2000|NA|NA|NA|0.3000|NA
128776|LIMTEX TEA & INDUSTRIES LTD.|20190331|12|IGAAP|NA|NA|35.9000|37.4000|NA|110.3000|0.1000|NA|0.1000|19.8000|NA
128776|LIMTEX TEA & INDUSTRIES LTD.|20200331|12|IGAAP|NA|NA|39.7000|23.9000|NA|106.3000|NA|NA|NA|2.2000|NA
128776|LIMTEX TEA & INDUSTRIES LTD.|20210331|12|IGAAP|51.7000|NA|51.9000|21.4000|NA|76.1000|NA|NA|NA|NA|NA
128776|LIMTEX TEA & INDUSTRIES LTD.|20220331|12|IGAAP|37.4000|NA|33.9000|19.7000|NA|76.1000|NA|NA|NA|3.0000|NA
12878|AMBER DISTILLERIES LTD.|20160331|12|IGAAP|84.8000|0.5000|10.5000|5.6000|NA|16.8000|NA|NA|NA|NA|NA
12878|AMBER DISTILLERIES LTD.|20170331|12|IGAAP|68.9000|NA|9.3000|7.5000|NA|15.0000|NA|NA|NA|NA|NA
12878|AMBER DISTILLERIES LTD.|20180331|12|IGAAP|118.2000|NA|8.5000|NA|NA|13.6000|NA|NA|NA|NA|NA
12878|AMBER DISTILLERIES LTD.|20190331|12|IGAAP|83.7000|NA|8.9000|1.0000|NA|13.5000|NA|NA|NA|1.8000|NA
12878|AMBER DISTILLERIES LTD.|20200331|12|IGAAP|11.2000|NA|7.3000|NA|NA|11.1000|0.7000|NA|0.7000|-10.9000|NA
12878|AMBER DISTILLERIES LTD.|20210331|12|IGAAP|15.5000|NA|7.7000|NA|NA|9.6000|NA|NA|NA|-2.5000|NA
12878|AMBER DISTILLERIES LTD.|20220331|12|IGAAP|6.2000|NA|7.5000|NA|NA|10.8000|2.2000|NA|2.2000|4.6000|NA
128794|LINCOLN INDUSTRIES LTD.|20160331|12|IGAAP|175.0000|NA|6.3000|NA|NA|25.8000|0.3000|NA|0.3000|46.2000|NA
128794|LINCOLN INDUSTRIES LTD.|20170331|12|INDAS|299.4000|NA|6.1000|NA|NA|21.7000|0.2000|NA|0.2000|-1.4000|NA
128794|LINCOLN INDUSTRIES LTD.|20180331|12|INDAS|233.5000|NA|5.5000|NA|NA|18.3000|NA|NA|NA|-6.7000|NA
128794|LINCOLN INDUSTRIES LTD.|20190331|12|INDAS|229.1000|NA|5.7000|NA|NA|15.8000|NA|NA|NA|13.1000|NA
128794|LINCOLN INDUSTRIES LTD.|20200331|12|INDAS|148.5000|NA|6.0000|NA|NA|13.2000|NA|NA|NA|-7.8000|NA
128794|LINCOLN INDUSTRIES LTD.|20210331|12|INDAS|0.5000|NA|2.1000|NA|NA|0.4000|NA|NA|NA|-0.8000|NA
128794|LINCOLN INDUSTRIES LTD.|20220331|12|INDAS|NA|NA|0.7000|NA|NA|0.4000|NA|NA|NA|14.0000|NA
128843|LINGAPUR ESTATES LTD.|20160331|12|IGAAP|27.0000|NA|30.5000|NA|NA|23.9000|8.0000|NA|8.0000|11.6000|3.4000
128843|LINGAPUR ESTATES LTD.|20170331|12|IGAAP|20.3000|NA|34.1000|NA|NA|29.7000|8.7000|NA|8.7000|5.9000|NA
128843|LINGAPUR ESTATES LTD.|20180331|12|IGAAP|21.1000|NA|33.9000|0.4000|NA|30.3000|4.9000|NA|4.9000|0.1000|NA
128843|LINGAPUR ESTATES LTD.|20190331|12|IGAAP|5.3000|NA|35.8000|0.3000|NA|27.6000|1.6000|NA|1.6000|-13.0000|NA
128843|LINGAPUR ESTATES LTD.|20200331|12|IGAAP|17.2000|NA|29.9000|0.2000|NA|24.2000|0.5000|NA|0.5000|NA|NA
128843|LINGAPUR ESTATES LTD.|20210331|12|IGAAP|13.6000|NA|29.1000|0.1000|NA|31.1000|10.6000|NA|10.6000|-1.9000|NA
128843|LINGAPUR ESTATES LTD.|20220331|12|IGAAP|19.9000|NA|30.4000|16.3000|NA|33.7000|9.1000|NA|9.1000|17.2000|NA
129616|LONG ISLAND NUTRITIONALS PVT. LTD.|20160331|12|IGAAP|12.2000|NA|2.9000|65.3000|NA|25.3000|1.4000|NA|1.4000|-7.3000|NA
129616|LONG ISLAND NUTRITIONALS PVT. LTD.|20170331|12|INDAS|8.4000|NA|2.6000|71.2000|NA|24.7000|1.7000|NA|1.7000|-1.2000|NA
129616|LONG ISLAND NUTRITIONALS PVT. LTD.|20180331|12|INDAS|6.3000|NA|2.7000|77.7000|NA|22.7000|0.3000|NA|0.3000|-6.2000|NA
129616|LONG ISLAND NUTRITIONALS PVT. LTD.|20190331|12|INDAS|6.2000|NA|2.2000|81.2000|NA|20.4000|NA|NA|NA|-3.5000|NA
129616|LONG ISLAND NUTRITIONALS PVT. LTD.|20200331|12|INDAS|3.0000|NA|3.2000|90.2000|NA|18.5000|0.4000|NA|0.4000|-3.4000|NA
129666|LOOBAH CO. LTD.|20160331|12|IGAAP|12.7000|NA|10.5000|22.1000|NA|19.3000|NA|NA|NA|2.1000|NA
129666|LOOBAH CO. LTD.|20170331|12|INDAS|22.0000|NA|11.1000|21.2000|NA|18.4000|0.1000|NA|0.1000|3.1000|NA
129666|LOOBAH CO. LTD.|20180331|12|INDAS|20.0000|NA|10.7000|18.9000|NA|17.5000|NA|NA|NA|6.7000|NA
129666|LOOBAH CO. LTD.|20190331|12|INDAS|22.9000|NA|10.4000|18.3000|NA|17.6000|NA|NA|NA|2.0000|NA
129666|LOOBAH CO. LTD.|20200331|12|INDAS|21.2000|NA|10.9000|16.5000|NA|16.5000|NA|NA|NA|2.1000|NA
129666|LOOBAH CO. LTD.|20210331|12|INDAS|21.4000|NA|10.3000|14.7000|NA|16.3000|1.0000|NA|1.0000|1.9000|NA
129666|LOOBAH CO. LTD.|20220331|12|INDAS|21.6000|NA|11.8000|14.7000|NA|15.4000|NA|NA|NA|-0.1000|NA
129729|LORDS DISTILLERY LTD.|20160331|12|IGAAP|7580.5000|NA|20.0000|20.3000|NA|140.0000|32.0000|NA|32.0000|49.7000|NA
129729|LORDS DISTILLERY LTD.|20170331|12|IGAAP|895.8000|NA|20.4000|18.9000|NA|173.6000|61.4000|NA|61.4000|165.5000|NA
129729|LORDS DISTILLERY LTD.|20180331|12|INDAS|957.1000|NA|29.3000|26.3000|NA|213.1000|54.4000|NA|54.4000|-53.7000|NA
129729|LORDS DISTILLERY LTD.|20190331|12|INDAS|912.4000|NA|35.4000|18.8000|21.1000|206.3000|4.4000|NA|4.4000|57.3000|NA
129729|LORDS DISTILLERY LTD.|20200331|12|INDAS|8174.6000|NA|40.6000|10.6000|9.5000|198.9000|4.5000|NA|4.5000|18.4000|NA
129729|LORDS DISTILLERY LTD.|20210331|12|INDAS|9398.5000|NA|37.7000|47.1000|13.0000|245.8000|59.6000|NA|59.6000|58.1000|NA
129729|LORDS DISTILLERY LTD.|20220331|12|INDAS|1275.5000|NA|48.1000|340.3000|NA|285.9000|57.0000|NA|57.0000|-28.6000|NA
129729|LORDS DISTILLERY LTD.|20230331|12|INDAS|1966.0000|NA|59.1000|531.8000|NA|180.0000|16.4000|NA|16.4000|-97.4000|NA
129795|LOTUS CHOCOLATE CO. LTD.|20160331|12|IGAAP|726.6000|NA|42.1000|181.2000|NA|57.9000|8.5000|NA|8.5000|-90.9000|NA
129795|LOTUS CHOCOLATE CO. LTD.|20170331|12|INDAS|731.8000|NA|41.1000|181.2000|NA|55.2000|5.3000|NA|5.3000|10.1000|NA
129795|LOTUS CHOCOLATE CO. LTD.|20180331|12|INDAS|586.8000|NA|28.0000|166.3000|NA|34.2000|0.5000|NA|0.5000|12.7000|NA
